V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2e3gYptNXiaJxKx,Default Response Set,Anonymous,,,157.181.61.153,0,5/11/15 08:21,5/11/15 08:43,1,1,1,0,0,71.117,0,1,550,1,0,0,10.96,0,,,,,,,1,9,1,"Felt_teleztem a t_bbiekr_l, hogy mindenki a csoport _rdekeit tartotta szem el_tt, _s ezöltal igazsögosan osztozkodhatunk majd.",1,8,2,4,8,8,6,6,5,4,7,4,7,5,7,5,4,4,3,8,4,5,6,3,5,6,8,9,6,9,1,9,9,2,0,0,2,0,3,7,2,1,3,1,2,"V_lem_nyem szerint ez a kutatös a bizalomra _pêt, azt kêvönja felm_rni, hogy mik_pp viszonyulunk embertörsainkhoz. Megbêzunk-e benn™k, avagy inköbb tövolsögtartãak maradunk vel™k szemben.",Nem.,3,5,5,4,75,1,"Magyarorszög, Kalocsa",1,47.5,19.08329773,-1
R_2eRlQcUdF7imbxY,Default Response Set,Anonymous,,,157.181.61.146,0,27/10/2015 16:00,27/10/2015 16:20,1,1,1,0,0,67.57,0,1,,,,,,,550,1,0,0,21.17,0,1,9,1,"Mert nem a p_nz miattam j_ttem el, illetve a korrekt ""jöt_kokat"" preferölom.",1,8,5,2,8,5,2,5,5,8,6,8,4,2,6,8,3,7,9,9,9,4,6,4,7,3,4,9,5,7,3,3,9,1,0,0,0,0,1,2,3,3,2,2,2,"Egyr_szr_l v_lem_nyem szerint a törsadalmon bel™li verseng_st vizsgölta. Ki mennyire gondolja ezt term_szetesnek, hogyan m_k_dik, _s a r_sztvev_ alany magöt milyennek lötja ebben a helyzetben. Ezenkêv™l a csoportkoh_ziã m_k_d_s_t vizsgölja ugyancsak a törsadalmon bel™l. Ki mennyire gondolja “gy, hogy egy csoporthoz tartozik, ki kedveli inköbb a magönyt.  / Az, hogy ez_rt p_nz jör, szerintem ugyancsak a vizsgölat r_sze, m_g hozzö a csoport_rt valã _sszefogöst elemzi.","Nem volt k_telyem, nagyon _rdekesnek talöltam, de kêvöncsi lenn_k arra, hogy igazöbãl mir_l szãlt ez a kutatös.",3,5,5,2,73,2,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_2fe7jN9Cs6Kas6Q,Default Response Set,Anonymous,,,157.181.61.138,0,21/10/2015 19:00,21/10/2015 19:25,1,1,1,0,0,82.27,0,1,550,1,0,0,13.21,0,,,,,,,1,9,1,hogy mind jãl jörjunk,1,8,2,1,8,1,8,8,5,8,8,5,6,2,9,8,7,7,7,8,8,8,9,2,9,5,9,9,6,8,4,8,9,1,6,0,0,1,3,6,2,3,3,1,2,idegen emberek egymösba vetett bizalmöt kutatta,nem,9,6,7,9,75,1,Nemesnödudvar,0,47.5,19.08329773,-1
R_2fJroxLCpcULGIz,Default Response Set,Anonymous,,,157.181.61.154,0,19/10/2015 18:42,19/10/2015 18:55,1,1,1,0,0,55.562,0,1,,,,,,,550,1,0,0,18.17,0,1,9,1,"Bêzom benne, hogy a t_bbiek is bedobjök a k_z_sbe.",1,9,9,2,7,7,5,9,9,9,9,7,9,5,9,6,3,7,9,7,9,5,8,7,7,6,1,9,5,4,2,6,5,1,0,0,0,1,3,7,3,1,3,2,2,"Olyasmire mehet ki a jöt_k, hogy mit_l f™gg az, hogy valaki megbêzik _s egy™ttm™k_dik idegenekkel, vagy sem.",nem,7,2,5,2,75,1,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_2lE299MgHBwTOxz,Default Response Set,Anonymous,,,157.181.61.149,0,27/10/2015 15:23,27/10/2015 15:47,1,1,1,0,0,46.997,0,1,,,,,,,550,1,0,0,20.17,0,1,9,9,Mert a csoport eg_sz_t n_zve ez a legkifizet_d_bb opciã.,1,5,3,6,6,7,8,3,7,3,7,3,6,3,3,7,7,7,8,6,8,1,9,8,6,7,7,7,8,3,3,5,3,1,1,0,1,0,5,6,3,1,3,2,2,Szerintem ez a kutatös a bizalom _s egy™ttm_k_d_s kapcsolatöt prãbölja a k™l_nb_z_ törsadalmi normök p_ldöin kereszt™l bemutatni f_leg k_rd_êves formöban egy_nre lebontott k_zpontosêtott szempontrendszer alapjön.,Nem,2,6,3,5,75,1,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_2osc3lP40MiM2nn,Default Response Set,Anonymous,,,157.181.61.146,0,5/11/15 07:43,5/11/15 08:17,1,1,1,0,0,115.16,0,1,,,,,,,545,1,0,0,9.71,0,1,9,5,"Mert rem_ltem, hogy mindannyian t_bbel jörultunk hozzö _s az k_lcs_n_sen mindenkinek jã. Mert t_bb lesz az _rt_k duplözös utön _s a negyedelt _rt_k is nagyobb ezöltal. ",1,6,1,2,9,7,2,4,8,5,7,7,3,1,7,5,8,9,8,6,9,2,7,8,9,2,2,9,7,7,8,7,8,1,2,0,0,0,5,7,3,3,3,1,1,"Hogy mennyire vagyunk hajlandãak a sajöt _rdekeink mellett mösok_t is szem el_tt tartani _s a csoportot, melyhez tartozunk el_r_bb vinni. Illetve mennyi bizalmat vet™nk embertörsainkba, akör m_g ha az illet_k ismertlenek is szömunkra. ",Nem.,3,4,5,3,78,2,"Magyarorszög, P_cs",3,47.5,19.08329773,-1
R_2OUPFBh5nczLnAq,Default Response Set,Anonymous,,,157.181.61.138,0,19/10/2015 07:45,19/10/2015 08:22,1,1,1,0,0,47.84,0,1,,,,,,,400,1,0,0,25.44,0,1,9,1,"Nem szerettem volna sz_ls_s_gesen sok vagy kev_s p_nzzel hozzöjörulni, de mindenk_pp k_zelebb szerettem volna lenni a maximölisan adhatã _sszeghez. Ögy gondolom, hogy p_nzt veszteni nem fogok, mert a kês_rlet el_zetes leêrösa szerint p_nzszerz_sre lehet_s_g van, de nem jör automatikusan a r_szv_tel_rt (nem a p_nz_rt j_ttem ide). Ögy gondolom, hogy ilyen el_zetes töj_koztatös alapjön ezt a csapat t_bbi tagja is hasonlãan gondolhatta",1,4,7,5,7,7,4,5,7,6,9,7,8,6,7,7,7,7,6,7,8,4,8,7,8,7,8,7,7,5,2,5,6,3,1,0,0,0,8,10,1,2,1,2,2,"Az egy_n _s a csoport kapcsolatöt, az alapjön, hogy az egy_n mennyire bêzik a csoport t_bbi tagjöban. / Bevont egy olyan eszk_zt (a p_nzt), aminek a megszerz_s_re az embereknek alapvet_ ig_nye van. _s amib_l prãböl lehet_leg min_l t_bbet szerezni",nem,6,2,5,3,77,2,Budapest,4,47.5,19.08329773,-1
R_2Pd3SZieT0xHwLa,Default Response Set,Anonymous,,,157.181.60.184,0,5/11/15 08:20,5/11/15 08:49,1,1,1,0,0,114.937,0,1,,,,,,,500,1,0,0,33.48,0,1,3,1,"Mert ha _n semennyit nem adok bele,az megmarad nekem. Ha a t_bbiek t_bbet adtak bele vagy egyöltalön adtak bele valamennyit, az hozzötolãdik, tehöt a megmaradt _sszeghez hozzöcsapãdik annak a negyede, amit _k beletettek.",1,5,8,2,8,8,5,7,7,4,4,4,2,7,4,4,5,8,6,8,8,5,8,7,8,7,9,8,4,7,4,9,9,1,0,0,0,0,8,8,1,2,1,2,2,"Hogy mi alapjön hozzuk meg a d_nt_st, amelynek le vannak êrva, vezetve a k_vetkezm_nyei. Ha ennyit meg ennyit adok, akkor ennyi jut mösoknak, illetve ennyi marad nekem. A mösodik r_sz, ami a magam szem_ly_r_l szãlt pedig alötömasztja, vagy legalöbbis megprãbölja alötömasztani, hogy mi_rt adtunk annyit amennyit, milyen a hozzööllösunk mösokhoz,a csoportunkhoz, magunkhoz. Mennyire vagyunk _nzetlenek _s segêt_k_szek mösokkal szemben, m_g ha idegenek is.","Nem vagyok nagy matematikus be kell,hogy valljam, tehöt volt k_telyem a fel_l, hogy a v_g_n mennyire szömoltam jãl vagy rosszul.",2,4,4,2,72,2,"Magyarorszög, Nagyatöd",0,47.5,19.08329773,-1
R_2pLbMxdTFfd6CfK,Default Response Set,Anonymous,,,157.181.61.149,0,19/10/2015 07:56,19/10/2015 08:21,1,1,1,0,0,126.01,0,1,550,1,0,0,21.94,0,,,,,,,1,9,1,"Bêzom abban, hogy a csoportban l_v_ emberek is ilyen _sszeg_ hozzöjörulöst tettek, êgy mindenki jãl jör majd.",1,4,5,3,8,7,9,5,7,9,9,7,5,3,6,2,3,4,7,5,8,8,7,7,8,5,8,9,4,8,3,5,7,1,0,0,0,0,8,9,1,2,3,2,2,"Az egy_n _s az _ r_sz_r_l ismeretlen emberek viszonyöt. Azt, hogy mennyire vagyunk bizalommal ismeretlen emberekkel szemben, _s mennyire vagyunk hajlandãak ""öldozatot"" hozni mösok javöra.",nem,2,2,5,3,77,1,"Magyarorszög, Apagy",3,47.5,19.08329773,-1
R_2pWFoHzrWUD4dqF,Default Response Set,Anonymous,,,157.181.60.184,0,28/10/2015 15:13,28/10/2015 15:45,1,1,1,0,0,39.12,0,1,445,1,6.19,6.19,11.24,1,,,,,,,1,9,1,egyenloseg,1,6,3,2,6,6,7,8,7,1,9,1,9,1,2,4,7,5,7,9,6,1,5,7,8,1,8,3,4,9,1,5,9,1,1,0,0,0,6,8,1,2,3,2,2,"A ""törsadalombeli"" _sszhangot, versenyszellemet, egy_nek egymösra hatösöt, d_nt_sekkel. ",nem,2,6,3,6,76,2,"Romönia, Nagyvörad",0,47.5,19.08329773,-1
R_2q8kGkP4UuNwYqX,Default Response Set,Anonymous,,,157.181.61.135,0,21/10/2015 19:00,21/10/2015 19:30,1,1,1,0,0,84.986,0,1,336,1,0,0,15.72,0,,,,,,,1,9,1,"Az_rt mert nem szerettem volna minden p_nzemet kocköra tenni, de el_g nagy _sszeget adtam a k_z_sbe, bêzva benne, hogy a t_bbiek is êgy tesznek majd.",1,8,5,5,7,8,4,6,3,9,7,7,7,5,8,8,4,5,9,5,9,4,7,5,5,7,8,9,7,7,9,6,8,3,4,0,0,1,5,8,3,3,3,2,2,"Azt prãbölta kimutatni, hogy azok az emberek, akik az elej_n megtartottök maguknak a teljes _sszeget, vagy legalöbb a nagy r_sz_t, a k_rd_sek völaszaibãl az fog kider™lni, hogy nem bêznak mösokban. Aki k_zepes m_rt_k_ _sszeget tartott meg, azok verseng_ek, aki az _sszes p_nz_t odaadta, azok pedig hisznek az emberekben _s mösok _rdekeit is szem el_tt tudjök tartani.",nem,4,3,5,3,74,1,"Magyarorszög, Szigetszentmiklãs",0,47.5,19.08329773,-1
R_2qBIWNogGeyLYZB,Default Response Set,Anonymous,,,157.181.61.142,0,28/10/2015 15:53,28/10/2015 16:19,1,1,1,0,0,69.137,0,1,550,1,0,0,11.55,0,,,,,,,1,9,1,"Az_rt, mert megkocköztatok ennyit az egy_ni _rdekemb_l, hogy v_g™l esetleg a csapat minden tagja jãl jörjon.",1,6,2,2,5,7,7,6,8,5,6,5,5,3,7,1,8,8,7,8,8,4,8,8,6,4,5,6,8,3,6,3,8,1,0,0,0,0,4,8,3,3,2,1,2,"Talön az emberek egymösba vetett bizalmöt m_rte fel, annak f™ggv_ny_ben, hogy ki mennyire _n_rdek_ _s milyen m_rt_kben jã csapatmunköban.",nem,6,2,5,2,77,2,Magyarorszög: Budapest. T_r_kbölint,0,47.5,19.08329773,-1
R_2Qmr8CTetm8HqxJ,Default Response Set,Anonymous,,,157.181.61.146,0,21/10/2015 18:07,21/10/2015 18:25,1,1,1,0,0,58.831,0,1,550,1,0,0,8.81,0,,,,,,,1,9,1,"Csapatmunka, mindenki nyer.",1,4,1,5,9,7,5,9,7,2,8,4,9,7,8,8,7,3,9,9,7,1,9,1,8,2,9,9,3,4,1,9,9,1,0,0,0,0,1,4,2,1,3,1,2,"A bizalomrãl szãl, hogy mennyire bêzik meg egy ember egy mösik idegenben.",Nem,9,9,7,9,74,1,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_2qmUHtMjhBeXHdM,Default Response Set,Anonymous,,,157.181.61.135,0,22/10/2015 08:37,22/10/2015 08:53,1,1,1,0,0,63.788,0,1,500,1,0,0,15.41,0,,,,,,,1,9,3,"Ögy gondoltam, hogy az öltalam adott _sszeg mellett, m_g midig marad nekem is p_nz, de mivel be is adtam, êgy a csapatnak is juttattam p_nzt, _s amennyiben a t_bbiek is êgy gondolkoztak, _n is _s _k is jãl jörunk.",1,5,6,6,8,7,7,6,6,3,3,4,6,2,3,1,8,8,7,6,8,7,9,7,6,2,5,9,3,3,7,9,6,1,0,0,0,0,7,8,1,3,1,2,2,"Az emberek egymösban valã bizalmöt m_ri _s talön pont az a c_l, hogy bebizonyosodjon, hogy az emberek nem bêznak meg egymösban “gy, hogy nem ismerik egymöst _s nem hagyjök a v_letlenre a p_nz™gyi dolgaikat.",nem ,4,3,4,3,78,2,"Magyarorszög, Budapest",1,47.5,19.08329773,-1
R_2qpHgJnbcBdylOH,Default Response Set,Anonymous,,,157.181.60.144,0,21/10/2015 19:00,21/10/2015 19:24,1,1,1,0,0,63.332,0,1,,,,,,,330,1,0,0,30.15,0,1,9,1,"Ha mindenki kapzsi akkor se az eg_sz p_nzt bukom el, êgy k_r™lbel™l ötlagolom a nyeres_get",1,7,1,3,7,9,7,7,9,5,9,2,9,5,1,3,9,1,4,5,9,1,8,8,6,1,2,9,2,1,2,3,5,1,0,0,0,0,2,6,2,1,3,1,2,"Mennyire bêzunk meg ismeretlen emberekben, _s mennyire vagyunk _nz_ek",nem,5,2,7,9,76,1,"Nagykanizsa, Magyarorszög",0,47.5,19.08329773,-1
R_2QScIApj5fF2gLV,Default Response Set,Anonymous,,,157.181.61.135,0,5/11/15 07:41,5/11/15 08:16,1,1,1,0,0,95.507,0,1,550,1,0,0,10.91,0,,,,,,,1,9,1,"Az_rt, mert êgy mindenki egyenl_ m_rt_kben jör jãl. Nem _rezn_m igazsögosnak, ha börmelyik™nk a csoportbãl t_bb p_nzt kapna, mint a t_bbiek.",1,6,5,7,6,4,7,6,6,7,6,4,5,7,6,7,4,6,8,6,9,2,6,4,6,4,5,8,7,8,7,4,9,1,0,0,0,0,6,8,3,2,3,2,2,"Szerintem azt m_ri, hogy az ember mennyire helyezi el_t_rbe magöt mösokkal szemben, illetve a k_z_s jã_rt k_pes-e öldozatot hozni.",Nem,9,2,9,3,75,2,"Magyarorszög, Veszpr_m",1,47.5,19.08329773,-1
R_2QYXKzIE4TN4sq3,Default Response Set,Anonymous,,,157.181.60.184,0,27/10/2015 15:19,27/10/2015 15:45,1,1,1,0,0,109.553,0,1,,,,,,,108,1,"61,053","61,053",61.49,1,1,9,1,"Arra gondoltam, hogy a tobbiek tul sok penzzel biztosan nem fognak hozzajarulni, valamennyivel viszont igen, igy probaltam ezt a mintat kovetni, anelkul, hogy nulla lett volna a sajat hozzajarulasom.",1,7,5,7,8,9,8,7,8,6,5,4,5,3,8,6,4,7,7,8,5,3,6,4,6,1,2,5,3,3,1,4,9,1,0,0,0,0,4,5,3,3,2,1,2,"A sajat hozzaallasom a csoport es onerdek kozott a dontessel, majd pedig azt, hogy a dontessel szemben en hogyan latom onmagam, a ketto milyen kapcsolatban all. ",nem,4,3,2,4,74,1,"Magyarorszag, Szolnok",0,47.5,19.08329773,-1
R_2R1Xm7pddPNwLr9,Default Response Set,Anonymous,,,157.181.61.140,0,5/11/15 08:21,5/11/15 08:40,1,1,1,0,0,73.584,0,1,,,,,,,500,1,0,0,21.58,0,1,9,1,500,1,8,6,8,8,1,7,3,9,9,7,7,9,8,1,7,3,8,2,8,7,3,4,3,7,2,3,9,4,9,3,2,9,1,2,0,2,0,9,9,1,1,2,2,2,"Az idegenekhez _s a k_rnyezet™nkben l_v_kh_z valã viszonyunkat, valamint azt, hogy ismeretlen™l mennyire bêzunk meg mösokban.",nem,9,9,7,9,77,2,"Magyarorszög, Kisk_r_s",0,47.5,19.08329773,-1
R_2R4J4r71cFWKW6d,Default Response Set,Anonymous,,,157.181.61.142,0,19/10/2015 18:35,19/10/2015 18:58,1,1,1,0,0,88.802,0,1,,,,,,,550,1,"18,418","18,418",22.58,1,1,9,1,"Az_rt mert a csapat eg_sz_t vettem, figyelembe, nem pedig a sajöt magam _rdek_t. ",1,9,4,3,9,9,5,6,9,2,9,3,9,6,9,9,4,7,9,9,9,3,9,4,6,7,9,9,7,9,5,5,7,1,0,0,0,0,4,8,3,2,3,1,2,"V_lem_nyem szerint ez a kês_rlet azt prãbölta kimutatni, hogy mi emberek milyenek vagyunk, hogyan gondolkodunk, cseleksz™nk bizonyos helyzetekben. Milyen kapcsolatot öpolunk a csalödunkkal, a barötainkkal, mös ismeretlen emberekkel. Gyakorlatilag egy k_pet adunk magunkrãl a kês_rlet kit_lt_s_vel.",nem,6,3,9,9,74,1,"Magyarorszög, Budapest",1,47.5,19.08329773,-1
R_2rBe65FmcI9x6Z2,Default Response Set,Anonymous,,,157.181.60.144,0,21/10/2015 18:31,21/10/2015 18:57,1,1,1,0,0,84.855,0,1,506,1,0,0,14.3,0,,,,,,,1,9,1,"Bêztam abban, hogy a t_bbiek is t_bb p_nzt fognak bedobni a k_z_s haszon _rdek_ben, rem_ltem, hogy a t_bbiek is “gy gondolkodnak mint _n.",1,7,5,1,9,8,6,9,8,7,8,7,7,1,6,2,7,8,8,9,6,2,9,6,9,1,4,5,6,5,1,8,9,1,2,0,0,0,7,10,3,3,3,2,2,"Valami egy™ttm_k_d_s vs. verseng_s, mösokban valã bizalom kapcsolatöt, a csoport el_t_rbe helyez_se szemben _nmagunkkal _sszef™gg_seit.",nem,2,6,9,5,74,2,"Magyarorszög, Tapolca",0,47.5,19.08329773,-1
R_2rIa3UvS8ydzIbu,Default Response Set,Anonymous,,,157.181.61.135,0,27/10/2015 15:59,27/10/2015 16:18,1,1,1,0,0,71.914,0,1,,,,,,,230,1,0,0,27.87,0,1,9,4,"Az_rt ezt a m_rt_k_ hozzöjörulöst völasztottam, mert a 2 mösik szem_lyt_l f™ggetlen™l, nem vagyok tudatöban az _ d_nt_s™knek, êgy ezt tartottam a legmegfelel_bbnek. Nem t“l kev_s, nem t“l sok. ",1,4,6,2,7,9,3,3,4,5,6,2,5,1,3,6,4,8,7,9,8,7,8,7,7,4,6,7,3,8,4,3,8,1,1,0,0,0,4,8,3,1,1,1,2,"Ez a kutatös valãszên_leg a csoportokban valã gondolkodös, az egy™ttm_k_d_st m_rte fel. Valamint az emberekhez, idegenekhez _s ismer_s_kh_z egyarönt, f_z_d_ viszonyunk _s bizalmunk. Valamint _nmagunk elhelyez_s_t ebben a rendszerben. ",nem,6,9,7,2,77,2,"Magyarorszög, Hatvan",0,47.5,19.08329773,-1
R_2RWFzNQKZa7cnxH,Default Response Set,Anonymous,,,157.181.61.146,0,21/10/2015 19:00,21/10/2015 19:25,1,1,1,0,0,58.944,0,1,550,1,0,0,10.97,0,,,,,,,1,9,9,bêzom a törsaimban:D,1,9,5,9,9,7,7,9,8,7,9,6,9,9,9,9,6,7,9,9,9,2,9,6,9,2,9,9,8,9,6,1,9,1,0,0,0,0,1,10,3,3,3,2,2,"megprãbölta kimutatni az alapvet_ bizalmat idegen emberek fel_, m_gpedig “gy, hogy felvözolta el_tt™nk a sajöt h_tk_znapi dolgainkat, hogy öltalönossögban mit gondolunk mösokrãl egy egyszer_ szituöciãban",nem,4,5,2,2,75,1,Budapest,0,47.5,19.08329773,-1
R_2s7kH4c8W5TCyq5,Default Response Set,Anonymous,,,157.181.61.135,0,28/10/2015 15:05,28/10/2015 15:47,1,1,1,0,0,59.29,0,1,,,,,,,469,1,0,0,19.31,0,1,9,1,"Szeretn_m ha a csoport eg_sze jãl jörna de az_rt nem jörultam hozzö az eg_sz _sszeggel, mert êgy nagyobb es_lyt lötok arra hogy _n m_g t_bb p_nzt keressek. De ezen fel™l nem szeretn_m ha a csoporttörsaim rosszul jörnönak :)",1,6,6,6,8,6,3,4,6,7,6,8,6,3,6,5,4,8,7,8,7,9,6,6,5,5,8,8,5,2,4,4,6,1,8,0,0,1,6,7,1,3,1,2,2,"Szerintem a kutatös c_lja az volt hogy megvizsgölja a versenyre _s a gy_zelemre valã ""hajlam"" mennyire befolyösolja azt hogy milyen p_nzbev_telre szömêtunk/tartunk ig_nyt.",nem,5,4,5,2,75,2,"Magyarorszög, Monor",1,47.5,19.08329773,-1
R_2tcnvyZ5gDqUJUR,Default Response Set,Anonymous,,,157.181.61.140,0,22/10/2015 07:41,22/10/2015 08:32,1,1,1,0,0,58.31,0,1,219,1,0,0,12.07,0,,,,,,,1,9,2,"Hogy legyen es_lyem nyerni, de ha veszten_k, akkor se bukjak sok p_nzt.",1,7,7,5,7,8,6,8,8,5,7,2,4,4,6,6,4,7,5,8,8,7,9,6,9,6,7,9,4,9,4,9,9,1,0,0,0,0,6,8,1,2,2,2,2,"Azt prãbölja kimutatni, hogy az egyes emberek mennyire tartjök szem el_tt csak a sajöt _rdekeiket _s mennyire szömêt nekik a k_rnyezet™k jãl_te. Az, hogy mennyire fontos szömunkra a munkatörsaink, rokonaink, barötaink jãl_te, boldogsöga, egy komplex k_pet ad rãlunk. A kês_rlet “gy prãbölta m_rni ezt, hogy a k_rd_sek t_bbs_g_ben d_nt_shelyzet el_ öllêtott, hogy magunk vagy a törsaink a fontosabbak szömunkra.",nem,3,5,4,4,76,2,Magyarorszög - Kecskem_t,0,47.5,19.08329773,-1
R_2Tof2wayj9E5ZeZ,Default Response Set,Anonymous,,,157.181.61.138,0,19/10/2015 08:31,19/10/2015 08:50,1,1,1,0,0,82.539,0,1,550,1,0,0,8.05,0,,,,,,,1,9,1,Csoport _rdek_ben,1,3,6,3,7,3,7,5,5,2,7,2,3,2,5,3,5,7,7,8,8,1,8,5,8,5,6,7,7,3,3,7,3,1,2,0,0,0,5,5,3,2,1,2,2,"Ismeretlen emberekkel valã egy™ttm_k_d_s (pl. a kutatös t_bbi r_szvev_i) annak f_ny_ben, hogy mennyire bêzunk meg benn™k, mint idegenek, illetve mennyire vagyunk hajlandãak öldozatot hozni/lemondani jutalomrãl.",nem,9,6,2,6,71,1,"Romönia, Sepsiszentgy_rgy",1,47.5,19.08329773,-1
R_2ToP4ca67fU8qCQ,Default Response Set,Anonymous,,,157.181.61.138,0,27/10/2015 16:32,27/10/2015 16:54,1,1,1,0,0,82.609,0,1,550,1,0,0,20.77,0,,,,,,,1,9,5,"Bêztam abban, hogy a fennmaradã 3 szem_ly, akikkel interakciãban ölltam is a lehet_ legmagasabb _sszeget fogja beadni a k_z_sbe, ezzel felismerve, hogy mindenki êgy jörna a legjobban.",1,4,3,1,6,5,2,8,7,7,9,3,6,5,5,6,9,9,7,9,9,9,9,9,9,1,9,9,9,9,5,6,9,3,1,0,0,1,3,8,3,1,2,2,2,"Azt, hogy az emberek mennyire k_pesek fel™lkerekedni az alapvet_ _nz_s_gen, ki mennyire tudja felöldozni a sajöt _rdekeit abban bêzva, hogy a t_bbiek is hasonlãan fognak cselekedni. Azzal prãbölta bemutatni, hogy felajönlott valãs _sszeget, amellyel mindenki szeme el_tt elh“ztök a m_zes madzagot.","Ha valaki felajönlotta az _sszes p_nz_t, akkor vehetik “gy is, hogy _k a ""törsadalom balekjai"", de ilyenek mindig is voltak/lesznek, az öllati k_z_ss_gekben is megfigyelhet_k olyan egyedek, akik a k_zjã javöra öldozzök fel akör sajöt _let™ket.",6,9,7,2,76,2,Budapest,0,47.5,19.08329773,-1
R_2tswf47gj5Ragh7,Default Response Set,Anonymous,,,157.181.61.146,0,19/10/2015 08:31,19/10/2015 08:51,1,1,1,0,0,62.189,0,1,200,1,0,0,16.22,0,,,,,,,1,1,9,"Lass“ reakciã, _s inköbb egy relatêv ötlagszömot adtam, ne legyen senki szömöra t“l nagy a bukös. ",1,4,7,5,9,8,7,9,9,3,6,1,4,2,7,6,9,9,9,5,8,5,8,2,9,4,6,8,7,3,2,1,5,2,9,1,0,1,6,6,3,3,3,2,2,"El_sz_r is, ez kutatöstãl f™ggetlen, de remek™l römutatott a matematikai k_pess_geim hiönyöra. Elolvastam a sz_veget êgy f_l kilenchez k_zeledv_n, _s nem fogtam fel els_re. Szomor“. :)) /  / Maga a kês_rlet viszont nagyon _rdekes. Most aztön kider™lhet, ki mennyire altruista, ki hogy tud bönni egy hatalmi eszk_zzel (p_nz), mennyire gondolunk magunkra _s mennyire tudunk csapatk_nt m_k_dni. A t_ny, hogy a szoböban lev_ emberekkel t_rt_nt a kês_rlet, k™l_n izgalmi faktor, hiszen ismeretlen (!) emberekkel ""versenyezhetett"" az ember. Barötokkal biztos mösk_pp m_k_dt™nk volna a kês_rlet sorön.",Nem. Csak hagytam magam sodrãdni.,5,5,5,6,73,1,"Magyarorszög, Budapest, Kelenf_ld",0,47.5,19.08329773,-1
R_2txSR6PoTDjrVPn,Default Response Set,Anonymous,,,157.181.61.153,0,21/10/2015 18:09,21/10/2015 18:26,1,1,1,0,0,46.405,0,1,,,,,,,150,1,"12,125","12,125",30.83,1,1,9,1,"Ögy gondoltam, hogy a teljes _sszeg fel_n_l kevesebbel jörulok hozzö. ",1,7,4,6,9,6,6,8,5,6,7,5,6,6,6,7,5,8,8,8,7,6,6,6,7,5,2,9,4,4,3,2,5,3,2,0,0,0,4,9,3,3,1,1,2,"A kutatös azt m_rheti szerintem, hogy egy egymösnak ismeretlen emberekb_l öllã csoport tagjai mik_nt viszonyulnak egymöshoz, mennyit hajlandãak ""felöldozni"" a k_z_ss_g_rt, illetve, hogy a kutatösban r_sztvev_k milyen szinten öllnak hozzö szömukra idegen szem_lyekhez. ",nem,4,3,5,3,72,2,Magyarorszög-Veszpr_m,0,47.5,19.08329773,-1
R_2uyNRQjakmR5u5Z,Default Response Set,Anonymous,,,157.181.61.144,0,28/10/2015 15:07,28/10/2015 15:49,1,1,1,0,0,77.477,0,1,,,,,,,448,1,0,0,29.85,0,1,7,1,"Az_rt völasztottam azt, mert szeretn_m, hogy a csoportnak min_l jobb legyen. ",1,4,6,6,8,5,7,7,4,6,6,4,7,4,6,4,8,7,7,5,8,7,8,5,3,4,8,7,5,7,7,4,8,1,0,0,0,0,4,6,1,2,1,2,2,"Megprãbölta kimutatni, hogy valaki mennyire verseng_, mennyire k_pes bêzni az emberekben, mennyire csapatjöt_kos. Hogy mennyit k_pes felöldozni a k_z_sbe a sajötjöbãl a csoport_rt. ",nem,2,7,9,3,76,2,"Magyarorszög, Domoszlã",0,47.5,19.08329773,-1
