V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2AZMxwMiKlBEAro,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 16:16,04.11.15 16:58,1,1,1,0,0,65.678,0,1,,,,,,,0,1,0,0,15.292,0,1,9,1,"Ich denke, dass sich die anderen beiden ihr geld auch nicht in die gruppe investieren werden.",1,2,6,8,8,8,7,7,7,7,7,6,5,6,7,5,3,7,3,7,8,2,7,5,7,3,1,9,4,2,7,5,5,1,0,0,0,0,2,9,3,3,3,1,2,"ich denke, es sollte geprÕ_ft werden, inwiefern man fremden menschen, oder generell menschen, vertraut. ",nein,5,3,6,2,78,1,"Niederkassel, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_2b1wDVbVd16ZL4R,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 10:23,10.11.15 11:45,1,1,1,0,0,72.873,0,1,,,,,,,400,1,6.682,6.682,13.8,1,1,9,5,"In der Hoffnung, dass alle anderen aus meiner Gruppe auch 4 Euro spenden und jeder zusÕ_tzliche 4 Euro erhÕ_lt.",1,4,2,8,8,9,6,5,5,3,8,4,1,1,3,3,5,6,7,9,7,8,5,6,8,4,8,8,3,3,6,9,8,1,0,1,0,0,4,9,3,2,2,2,2,"Moralisches Verhalten und die Meinung Õ_ber fremde bzw. andere Menschen, welches mit Fragen zu Vertrauen und eigenen Entscheidungen untersucht wurde.","Ich bezweifle, dass alle Personen aus meiner Gruppe 4 Euro gespendet haben, obwohl ich am Anfang noch sehr optimistisch war.",9,5,3,7,77,2,"Engelskirchen, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_2BA5tb8s1xEtDrH,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:08,06.11.15 15:50,1,1,1,0,0,236.39,0,1,372,1,0,0,6.841,0,,,,,,,1,9,9,"Ich habe mich fÕ_r den gewÕ_hlten Betrag entschieden, da ich kein BafÕ_g erhalte und das Geld gut gebrauchen  kann. Da wir in einem Team sind die anderen jedoch auch entlohnen mÕ_chte. ",1,7,3,9,9,9,6,8,7,4,8,5,9,3,8,7,2,9,8,8,9,8,9,5,9,4,8,5,3,6,6,7,9,3,0,1,0,0,7,9,3,2,1,2,2,"Ob man egoistisch ist, ehrgeizig und offen zu Menschen ist und ihnen vertraut oder eben nicht.",nein,9,3,6,2,73,2,"NÕ_he Flensburg, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2bJIMQhZR6JpDTA,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:11,06.11.15 16:02,1,1,1,0,0,77.787,0,1,400,1,0,0,9.246,0,,,,,,,1,9,1,"In der Hoffnung, dass alle in meiner Gruppe ihr ganzes Geld setzen, um so alle anstatt 4 Euro 8 _ŠÎ zu bekommen, habe ich so  gesetzt, wie ich es von den anderen Gruppenmitgliedern auch erwarten wÕ_rde. (Hier war ich einfach mal so gutglÕ_ubig, zu hoffen, dass niemand in der Gruppe rein egoistisch handelt.)",1,8,3,8,8,9,6,9,7,7,2,4,5,1,2,4,3,7,5,7,6,9,7,5,7,1,5,9,2,7,4,1,6,1,0,0,0,0,7,10,3,2,3,2,2,"Ich vermute, in dieser Studie ging es darum, herauszufinden, wie Menschen andere (unbekannte) Menschen einschÕ_tzen und ob sie bereit sind, diesen zu vertrauen. MÕ_glicherweise werden diese Ergebnisse spÕ_ter mit frÕ_heren (oder in anderen Kulturen) Studien verglichen um VerÕ_nderungen zwischen den Generationen hinsichtlich dieses Vertrauens zu erkennen. / Dies wurde versucht, in dem wir in einer unbekannten Gruppe platziert wurden, mit der MÕ_glichkeit, das Geld zu setzen (oder eben nicht). ","Kurz nach Beginn hatte ich Zweifel, ob alle im Sinne der Gruppe handeln wÕ_rden und alles Geld setzen. / Im Nachhinein vermute ich, das Ziel der Studie ist doch ein wenig anders, kann mir aber nicht erklÕ_ren, wie. / Alle eben getroffenen Entscheidungen hÕ_tte ich jetzt immer noch so getroffen.",5,4,2,5,76,1,"Ottersberg, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2bQbprgnZxLTNSU,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 12:53,06.11.15 14:33,1,1,1,0,0,103.168,0,1,,,,,,,,1,0,0,28.527,0,1,5,1,Da ich somit in gleichen Teilen Geld bekomme und in das Gruppenkonto gebe.,1,3,4,7,1,9,5,5,8,6,3,2,4,1,1,1,3,8,9,9,7,9,7,5,9,3,6,9,6,1,5,4,6,1,0,0,0,0,7,9,1,2,3,2,2,"Man versucht die BezÕ_ge zu Geld und dem Vertrauen zu der Menschen um einen herum, die man nicht kennt zu ermitteln. Vertraut man den Anderen so, dass man alles Geld in den gemeinsamen Topf tut oder nicht. Und worauf sind die Getroffenen Entscheidungen zurÕ_ckzufÕ_hren.","Ich habe Zweifel an dem Betrag den ich der Gruppenkasse zugefÕ_gt habe, da ich feststellen musste das ich den anderen doch lieber Vertraut hÕ_tte.",9,7,9,7,76,2,"BrÕ_hl, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_2CjJ6T3jHoBngUn,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 09:12,04.11.15 11:10,1,1,1,0,0,76.88,0,1,400,1,0,0,5.525,0,,,,,,,1,9,1,"Ich habe diese HÕ_he gewÕ_hlt, weil jeder das gleiche bekommen sollte und keiner zu kurz kommen sollte. Ein soziales miteinander.",1,7,9,9,9,9,7,3,9,1,3,2,1,1,1,4,9,9,9,9,9,9,9,3,7,1,2,9,8,2,1,5,1,1,0,0,0,0,5,9,1,2,1,2,2,Es soll gezeigt werden wie sozial Personen sich verhalten im Bezug auf Geld,nein,9,7,7,7,75,2,Deutschland,2,50.860.107.421.875,69.741.058.349.609,-1
R_2dstdJlv2F5rlC0,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 10:23,10.11.15 11:58,1,1,1,0,0,95.242,0,1,,,,,,,400,1,8.337,8.337,10.182,1,1,9,9,"So weit ich mich nicht aus versehen verlesen habe und genau das umgekehrte gemacht habe als ich wollte, habe ich den hÕ_chstmÕ_glichen Betrag gezahlt, um den mÕ_glichen Gruppengewinn zu maximieren, da ich kein Problem damit habe weniger zu bekommen, sofern ich so gut wie mÕ_glich beigetragen habe.",1,7,4,6,4,4,6,5,6,4,5,3,5,2,4,3,6,8,6,7,6,8,6,6,5,3,6,5,7,5,5,5,4,3,0,0,0,0,4,5,3,3,3,2,2,"Umgehen von Menschen im Sinne der Zusammenarbeit mit Fremden und die Weltanschauung hinter dieses Verhalten, indem zuerst fÕ_r ein Gemeinwohl vom eigenen Hab gegeben werden muss und somit Risiko eingehen, falls der Rest der Gruppe nicht so vertrauend oder gruppenorientiert handelt. Danach Fragen an das Individuum richten um deren Weltanschauung zu erarbeiten, im Zusammenhang mit dem Anfangsexperiment.","Ich bin bei der Frage ob meiste Personen eher hilfreich sein wollen oder selbst orientiert auf einen internen Konflikt getreten, bei dem mein Skeptizismus mit meinem Vertrauen gerungen hat, Õ_hnliche Gedanken kamen ab und zu wenn ich Menschen als ganzes einschÕ_tzen muss",5,3,4,3,71,1,"MÕ_nchen Deutschland, Lima Peru",0,50.860.107.421.875,69.741.058.349.609,-1
R_2dyA9cGx59V3Djm,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 11:13,03.11.15 11:56,1,1,1,0,0,61.024,0,1,200,1,0,0,12.016,0,,,,,,,1,9,9,"Da das Geld verdoppelt wird, was man in den Gemeinschaftspool gibt kriegt man die HÕ_lfte des geleistet Betrags zurÕ_ck. Da man maximal vier Euro einzahlen kann, wird die verdoppelte Menge acht Euro betragen. Somit kann die HÕ_lfte an mich wieder zurÕ_ck gehen. - somit vier Euro.",1,2,6,9,9,9,7,7,8,3,9,2,2,3,5,5,4,7,7,6,8,8,8,8,9,3,2,7,5,3,4,3,2,1,0,0,0,0,7,8,1,3,1,2,1,"Ich denke, dass in dieser Studie gezeigt werden soll, wie sehr man mit fremden Menschen teilt oder auch interagiert. Desweitern kann ihr der Blick auf den eigenen Egoismus gelenkt werden. (Bsp. Kommunismus oder Kapitalismus)","Zweifel. Diese Studien scheinen sich sehr auf Studenten zu beziehen. Allerdings wird es wahrscheinlich so sein, dass Menschen verschiedener Herkunft und Altersklassen sich unterschiedlich entscheiden.",9,6,9,7,76,2,"Deutschland, KÕ_ln",0,50.860.107.421.875,69.741.058.349.609,-1
R_2EioOxZJdAxPNAU,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 12:22,10.11.15 12:59,1,1,1,0,0,52.91,0,1,,,,,,,400,1,5.548,5.548,17.052,1,1,9,1,Damit es gerecht verteilt wird und man fÕ_r alle das meiste heraus holen kann,1,9,9,9,8,9,5,8,7,8,5,7,6,7,9,7,3,4,2,9,9,7,1,3,8,2,8,3,3,6,5,5,7,1,0,0,0,0,1,4,2,1,2,1,2,"Es soll etwas zur EntscheidungsfÕ_higkeit gezeigt werden. DafÕ_r hat  man zu Beginn die Entscheidung mit der Aufteilung des Geldes unter vÕ_llig unbekannten Menschen gefordert und daraus entsteht auch, dass man auf die Entscheidungen der anderen Menschen vertrauen muss und auf sie angewiesen ist. / Des Weiteren werden verschiedene Fragen gestellt, z.B. ob man fÕ_r seine Familie sorgen wÕ_rde etc",nein,2,5,7,7,77,2,"Bonn, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_2EpfbyFTyy4KXw7,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 12:45,10.11.15 13:06,1,1,1,0,0,110.645,0,1,,,,,,,3,1,30.822,30.822,32.935,1,1,2,3,Ich habe mich fÕ_r einen mÕ_glichst geringen Betrag entscheiden um nicht zu viel Geld zu verlieren.,1,3,3,9,4,9,6,4,6,2,3,2,2,1,2,1,2,8,4,8,9,8,8,7,9,3,4,4,9,4,9,6,3,1,0,0,0,0,7,10,3,2,1,2,2,"Diese Studie sollte zeigen, wie sich Menschen gegenÕ_ber anderen Menschen verhalten wÕ_rden. Deswegen wurden viele zwischenmenschliche Fragen gestellt.",nein,4,3,3,2,77,2,"Ahrweiler,Deutschland",2,50.860.107.421.875,69.741.058.349.609,-1
R_2QFmMdUq9xqzTwM,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 14:39,03.11.15 15:13,1,1,1,0,0,139.988,0,1,,,,,,,100,1,0,0,37.039,0,1,9,1,"Ein Teil meines Geldes geht in den Gruppenpot. Ich habe jedoch 8 Euro sicher fÕ_r mich nach diesem Experiment. AuÕªerdem habe ich keine Ahnung wer die anderen sind und wie sie reagieren, somit ist es mÕ_glich, dass sie egoistisch sind und alles fÕ_r sich behalten.",1,7,2,9,6,6,7,7,6,4,2,4,5,1,7,8,2,8,8,8,7,6,7,7,6,4,7,7,6,2,7,4,9,1,0,0,0,0,3,6,3,2,2,2,2,"Es wird das Vetrauen auf Fremde und der eigene Egoismus geprÕ_ft, denn um seine ganzen 4 Euro in den Pot zu tun, muss man darauf vertrauen, dass die 2 Fremden dies auch tun, sodass jeder dein gleichen, besten Gewinn fÕ_r die Gruppe bekommt. Egoistische Menschen oder Menschen, die Fremden Õ_berhaupt nicht vertrauen, behalten die 4 Euro fÕ_r sich, weil es so mÕ_glich ist den fÕ_r sich selbst maximalen Gewinn zu bekommen, auch wenn die anderen deswegen weniger bekommen.",nein,6,2,5,2,77,1,Elsenfeld Deutschland,3,50.860.107.421.875,69.741.058.349.609,-1
R_2Qhw2ppsagZBSrs,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 11:56,04.11.15 14:18,1,1,1,0,0,77.963,0,1,400,1,0,0,4.383,0,,,,,,,1,9,1,"Ich habe 400ct in die Kasse eingezahlt, weil ich einfach hoffe, dass die anderen das ebenso tun, da wir so alle mit 8 Õ©uro rausgehen kÕ_nnten. Und diese 2 Euro bis zu den 10, wenn ich mein Geld einbehalten wÕ_rde machen den Braten auch nicht fett.",1,7,9,9,8,9,9,2,9,1,7,1,1,1,1,1,8,8,9,3,9,8,4,2,2,1,4,3,3,1,1,5,2,2,0,0,0,0,4,3,3,3,2,1,2,"Ich denke, dass gezeigt werden soll inwiefern es von Vorteil ist mit anderen ein positives VerhÕ_ltnis zu haben und dass man geben und vertrauen soll. So schafft man ein besseres Klima.",nein,9,5,2,5,74,2,Iserlohn,0,50.860.107.421.875,69.741.058.349.609,-1
R_2Qs27R2EcwJ2gkg,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 12:21,10.11.15 13:11,1,1,1,0,0,150.767,0,1,400,1,7.635,7.635,8.63,1,,,,,,,1,9,9,"Aus Intuition. Ich dachte mir, dass die anderen wahrscheinlich ebenfalls 4 Euro als Spende angeben werden, und wenn ich nichts spende, hÕ_tte ich zwar mehr verdient, die anderen aber nicht - wenn ich es richtig verstanden habe. Bei den 10 Sekunden hatte man dann nicht mehr wirklich Zeit, viel nachzudenken.",1,6,3,8,6,3,3,3,5,6,8,6,7,3,5,1,4,9,2,8,7,8,7,7,9,5,2,8,7,3,4,5,3,1,0,0,0,0,6,9,3,2,3,2,2,"Vielleicht, inwieweit Menschen (die sich nicht kennen) auf einander RÕ_cksicht nehmen, und wie sehr sie selbst bezogen reagieren. Das zumindest wurde wahrscheinlich mit dem ""Geld aufteilen"" Õ_berprÕ_ft. Die anderen Fragen beziehen sich wahrscheinlich auf die eigene EinschÕ_tzung und ob diese Annahme Õ_ber sich selbst mit dem vorigen Experiment zusammen passt. ","Ich war mir zwischenzeitlich nicht sicher, ob das, was wir fÕ_r dieses Experiment bekommen, wirklich von unseren Antworten (bzw. der anderen) abhÕ_ngig ist, oder ob das doch nur eine TÕ_uschung im Sinne des Ziels des Experimentes sein soll - auch, wenn mehrmals geschrieben stand, dass wir nicht getÕ_uscht werden.",5,3,3,3,75,2,"Wesseling, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2rA50KjihJ42xq6,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 12:56,03.11.15 13:59,1,1,1,0,0,69.199,0,1,,,,,,,51,1,0,0,20.318,0,1,9,3,Weil dies die gerechteste Entscheidung ist,1,8,8,8,9,9,6,8,8,7,7,7,7,2,3,2,2,7,2,9,8,5,4,2,8,1,1,8,2,6,3,5,2,3,0,0,0,0,8,9,1,2,3,2,2,"Die Studie macht uns mehr oder weniger klar, wie wir denken und soll dazu anregen, Õ_ber die eigenen Denkweisen und Meinungen nachzudenken und zeigt, dass das, was man antwortet teilweise widersprÕ_chlich ist. Dass wir durch mehrere Faktoren unserer Gesellschaft beeinflusst werden ohne es zu merken versucht die Studie auch zu zeigen. AuÕªerdem wird einem klar,  und dass man nicht immer 100% ehrlich mit seinen Mitmenschen ist und sagt, was man denkt.",Der persÕ_nliche Charakter bzw. die eigenen Entscheidungen gegenÕ_ber unseren Mitmenschen werden untersucht...,3,6,6,6,75,2,"BrÕ_ssel, Belgien",1,50.860.107.421.875,69.741.058.349.609,-1
R_2riSxPLG6F3VaDH,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 09:47,06.11.15 11:02,1,1,1,0,0,104.036,0,1,,,,,,,400,1,0,0,30.679,0,1,9,1,"Wenn jeder nur fÕ_r sich das beste wollen wÕ_rde, wÕ_rde jeder mit seinen 4_ŠÎ bleiben. Somit ist 4_ŠÎ fÕ_r das gemeinsame Wohl auch das beste fÕ_r mich, denn wenn alle so handeln wie ich ist damit der grÕ_Õªte Gewinn verbunden.",1,7,3,9,8,5,8,3,5,8,9,3,9,1,7,6,7,8,5,9,8,9,7,8,5,3,5,9,8,8,9,9,2,1,0,0,0,0,3,8,3,1,3,1,2,"Vertrauen auf Fremde Menschen und deren Veranlagung zum gemeinsamen Wohl vor dem Eigenen. In diesem Experiment kÕ_nnte man das meiste Geld verdienen, wenn man zuerst an das eigen Wohl denk, aber dadurch zeigen sich auch die eigenen Eigenschaften und ob die anderen Teilnehmer auf mich vertrauen kÕ_nnen.",nein,3,7,7,3,78,1,KÕ_nigswinter/Deutschland,2,50.860.107.421.875,69.741.058.349.609,-1
R_2rkhUL2lA7eWCiH,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 14:57,04.11.15 15:54,1,1,1,0,0,117.994,0,1,,,,,,,200,1,0,0,22.941,0,1,9,1,"Ich hielt es fÕ_r unwahrscheinlich, dass jeder aus der Gruppe 400c gibt und habe daher selber auch nicht mein gesamtes Guthaben in das Projekt investiert. Alles zu behalten lag mir vom moralischen Prinzip her fern und ich erhoffte mir gleichzeitig, dass jeder aus der Gruppe investiert. ",1,3,4,7,1,7,8,5,3,6,7,3,2,1,2,1,3,9,7,8,9,8,5,3,8,2,5,7,6,4,3,2,3,1,0,0,0,0,2,5,2,2,1,1,2,"Es sollte gezeigt werden inwieweit sich fremde Menschen untereinander vertrauen. AuÕªerdem wurde untersucht wie Menschen, die sich nicht kennen, sich untereinander einschÕ_tzen und ob sie eher einen positive und kooperative Sicht auf andere haben ober ob sie andere eher als egoistisch einschÕ_tzen. / Dabei sollten die Probanden Geld in ein fiktives Projekt investieren bei dem sie je nach Verhalten der anderen (kooperativ oder ""egoistisch"") eine die Investition Õ_bersteigende Auszahlung erhalten oder ihr Geld verlieren. Die Investitionsentscheidung der Probanden richtete sich hierbei somit nach ihrer Meinung Õ_ber die fremden Teilnehmer",nein,9,5,3,5,75,1,"Euskirchen, NRW, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2rPJH1j3QOgPUkB,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 12:51,06.11.15 14:32,1,1,1,52.793,52.793,104.527,1,1,400,1,0,0,18.751,0,,,,,,,1,9,1,"Wenn alle die selbe Entscheidung treffen wie ich haben wir alle am meisten Geld verdient und das Institut kriegt dann auch Geld, also nur positives",1,7,6,9,5,8,5,5,5,8,5,6,7,3,7,4,7,7,8,8,7,9,5,3,6,3,2,8,6,4,7,6,7,1,0,0,0,0,5,7,3,3,3,1,2,"Dies ist meiner Meinung nach eine Studie Õ_ber vertrauen, und andere Leute einschÕ_tzen. ",nein,9,7,9,7,78,2,Sitges (in der nÕ_he von Barcelona) Spanien,0,50.860.107.421.875,69.741.058.349.609,-1
R_2RTWTTmBJUPfXpr,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:39,06.11.15 12:11,1,1,1,0,0,55.848,0,1,,,,,,,300,1,0,0,31.936,0,1,9,1,"Falls die anderen Teilnehmer sich entschieden haben nichts zu geben, habe ich wenigsten einen kleinen Betrag sicher.",1,6,9,7,6,9,6,6,8,7,7,5,7,3,6,4,5,9,6,6,7,7,6,6,7,5,7,7,7,9,6,5,8,4,0,25,0,0,7,9,3,1,2,2,2,Es geht bestimmt um Egoismus in der heutigen Gesellschaft. Jeder will fÕ_r sich den Gewinn maximieren und nicht den grÕ_Õªten Gewinn fÕ_r die Gruppe erzielen. ,"Ich denke, dass kaum jemand die vollen 4_ŠÎ gegeben hat. Habe ich ja selbst auch nicht, weil ich nicht denke, dass die anderen es tun.",6,2,6,2,76,2,"Arnsberg, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2rvJM3GbaRsl0tM,Default Response Set,Anonymous,,,195.37.116.3,0,29.10.15 14:54,29.10.15 16:35,1,1,1,0,0,73.367,0,1,400,1,0,0,7.352,0,,,,,,,1,9,1,"Da ich glaube, dass alle Teilnehmer sich so entschieden haben und dann alle das gleiche erhalten",1,6,5,8,8,7,6,8,7,5,6,2,4,2,4,3,2,8,3,9,9,7,8,7,8,2,1,8,7,6,6,6,5,1,0,0,0,0,6,8,3,2,1,2,2,"Es sollte gezeigt werden, wie man fremde Personen einschÕ_tzt, die durch ihre Entscheidungen den eigenen Erfolg beeinflussen kÕ_nnen und wie die eigene Entscheidung, die wiederum deren Erfolg beeinflusst, auf dieser Grundlage ausfÕ_llt. Die anschlieÕªenden Fragen sollen zeigen, welche Charaktereigenschaften welche Entscheidung (400ct oder 0ct) zur Folge haben.",nein,6,3,6,5,77,1,"Swisttal, NRW",0,50.860.107.421.875,69.741.058.349.609,-1
R_2S3lo2EBMSzSVzN,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:35,06.11.15 12:15,1,1,1,0,0,83.847,0,1,,,,,,,320,1,0,0,47.088,0,1,9,1,"Ich wollte nicht 'all-in' gehen, falls sich die anderen Gruppenmitglieder dazu entscheiden, keinen Beitrag zu leisten. Dann wÕ_rden meine 4 Euro nach wie vor auf alle Gruppenmitglieder aufgeteilt, diese hÕ_tten ihr nicht eingesetztes Geld jedoch behalten.  / Wenn jedoch alle Mitglieder einen Beitrag leisten, ist der letztendliche Gewinn hÕ_her. ",1,3,7,7,3,9,3,7,9,7,8,7,3,2,3,7,2,8,3,7,8,9,8,7,9,2,5,5,2,1,7,7,7,1,0,0,0,0,8,8,3,2,3,2,2,"Ich denke es geht um die EinschÕ_tzung der anderen ( mir fremden) Gruppenmitgliedern und um die generelle Bereitschaft, Geld in den gemeinsamen 'groÕªen Topf' zu werfen, ohne dabei jedoch die Entscheidung der anderen zu kennen oder beeinflussen zu kÕ_nnen. Dabei geht es auÕªerdem um Fairness, denn wenn Person a und b jeweils 4 Euro in die Gemeinschaftskasse zahlen, Person c jedoch das Geld behÕ_lt, profitiert C zwar am meisten, jedoch auf die Kosten von a und b.  / ","Ich habe etwas Zweifel, ob ich die allererste Aufgabenstellung zu 100 Prozent richtig verstanden habe. Ich hÕ_tte mir etwas mehr Zeit fuer das sorgfÕ_ltige Lesen und Verstehen nehmen sollen, da es keinen Schritt zurÕ_ck gab. ",5,3,4,4,77,2,Witten in Deutschland ,0,50.860.107.421.875,69.741.058.349.609,-1
R_2scLmgp84i0Ka6S,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:16,06.11.15 15:53,1,1,1,0,0,116.13,0,1,,,,,,,400,1,0,0,5.549,0,1,9,1,Ausgehend davon dass alle Gruppenmitglieder das Problem verstanden haben wird die GeldausschÕ_ttung erhÕ_ht wenn alle den vollen Betrag zusammenlegen. ,1,7,5,9,8,4,8,8,6,7,7,7,3,3,6,4,3,6,2,3,5,5,3,1,3,2,3,1,2,2,1,1,1,1,0,0,0,0,1,3,2,1,3,1,2,Menschen neigen dazu auf die EntscheidungsfÕ_higkeit anderer zu vertrauen sofern dies einen offensichtlichen nutzten fÕ_r sich selbst und die andere Person hat. Die ErhÕ_hung der ausgeschÕ_tteten Summe im Fall das jeder dem anderen zutraut diese Entscheidung zu fÕ_llen soll selbst zurÕ_ckgezogene Menschen dazu bringen sich fÕ_r die Gruppe zu Entscheiden.,"Es  besteht der Zweifel an der tatsÕ_chlichen Õ†nderung der ausgeschÕ_tteten Summe, diese kÕ_nnte ein Trick sein Personen zu einer bestimmten Entscheidung zu fÕ_hren.",2,4,9,4,72,1,"Euskirchen, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2uDiLKY82Q0RADi,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:32,06.11.15 15:47,1,1,1,0,0,94.899,0,1,,,,,,,330,1,0,0,25.334,0,1,9,1,"Da ich nicht weiÕª, wie viel die anderen in den gemeinsamen Topf werfen, ich aber auch nicht so unsozial sein wollte, mein ganzen Geld zu behalten, wÕ_hrend andere ihres ""verlieren"", habe ich mich fÕ_r einen guten Zwischenweg entschieden",1,4,2,9,5,9,3,2,5,6,5,6,2,1,5,6,3,7,5,8,8,5,6,3,7,4,8,9,6,4,3,6,8,1,0,0,0,0,4,8,3,3,2,1,2,"Es geht um die EinschÕ_tzung von den anderen Teilnehmern. Man sollte zu Beginn der Studie einschÕ_tzen, wie die anderen sich wahrscheinlich verhalten werden und dann entscheiden, wie man sich im Bezug darauf verhalten wird. Es sollte versucht werden zu zeigen, dass viele Menschen heute Fremden nicht mehr Õ_ber den Weg trauen. Dies kann man besonders im Bezug auf Geld sehen, wie man mit Hilfe dieser Studie wahrscheinlich belegen kann. ",nein,3,5,2,3,74,2,Bonn,0,50.860.107.421.875,69.741.058.349.609,-1
R_2UeZQGcECgDAy97,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:06,06.11.15 15:46,1,1,1,0,0,60.87,0,1,,,,,,,380,1,0,0,15.112,0,1,9,1,"Wenn alle der Gruppe sich wie ich verhalten, haben wir alle hÕ_chstmÕ_glichen Gewinn.",1,6,1,8,8,4,5,3,6,2,3,2,3,1,3,3,8,7,5,8,6,8,8,7,9,6,5,8,7,2,4,8,2,1,0,0,0,0,7,9,1,2,1,2,2,"Wahrscheinlich sollte die wirtschaftliche StabilitÕ_t erprÕ_ft werden. Wer niemandem traut, investiert in nichts etc.",nein,5,3,5,3,77,1,"Linnich, NRW, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_2Uf8XAM50ZFRVeX,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 15:06,06.11.15 15:59,1,1,1,0,0,119.611,0,1,,,,,,,400,1,0,0,29.741,0,1,9,1,"Ich gehe davon aus, dass Personen in der Regel so handeln, dass es fÕ_r alle in der Gruppe am Besten ist. Ich wollte nicht  / mit einer anderen Entscheidung, falls die anderen sich fÕ_r die gesamten 4_ŠÎ entschieden haben, deren Gruppenentscheidung / kaputt machen. Ich denke auch, dass Risiko wenig dabei ausgezahlt zu bekommen ist gering, und wenn ich 0_ŠÎ eingesetzt hÕ_tte, wÕ_re es grÕ_Õªer, nichts zu bekommen.",1,2,9,9,9,9,4,8,8,3,1,4,2,2,5,2,4,9,3,8,8,9,7,6,7,1,4,9,7,6,1,5,1,1,0,0,0,0,2,8,2,2,1,2,2,"Ob Menschen eher im Sinne der Gruppe handeln, oder sich - wenn sich der grÕ_Õªere Gewinn evtl. verspricht -  egoistisch verhalten. /  / Dadurch, dass es in der Entscheidung um Geld geht sieht man klar, wo die Grenzen zwischen altruistischem und egoistischen Entscheidungen und Handlungen liegen. ","Ich hatte doch Zweifel, ob sich alle fÕ_r den Einsatz der 4_ŠÎ entscheiden und nicht doch einer dann die 10_ŠÎ kassiert. / Ich habe auch kurz Õ_berlegt, 0_ŠÎ zu setzen, habe aber dann nach meinen Prinzipien gehandelt, sprich im Sinne der Gruppe.",4,3,5,3,67,2,"Deutschland, Friedrichshafen (Bodensee)",0,50.860.107.421.875,69.741.058.349.609,-1
